1515492841000,2.38301
1515500041000,2.33746
1515507241000,2.23879
1515514441000,2.32646
1515521641000,2.32235
1515528841000,2.23831
1515536041000,2.13104
1515543241000,2.07797
1515550441000,2.14991
1515557641000,2.01166
1515564867000,1.95841
1515572041000,1.75053
1515579240000,2.04174
1515586441000,1.94883
1515593641000,1.90672
1515600841000,2.04478
1515608041000,2.00777
1515615241000,1.97264
1515622441000,1.99556
1515629641000,1.96514
1515636841000,1.93809
1515644041000,1.73417
1515651240000,1.65257
1515658441000,1.86106
1515665641000,1.79618
1515672840000,1.76286
1515680041000,1.74472
1515687241000,2.14948
1515694441000,1.96896
1515701641000,2.06396
1515708841000,1.95533
1515716041000,1.89709
1515723241000,1.96449
1515730441000,2.15682
1515737640000,2.0477
1515744841000,2.05237
1515752041000,2.05116
1515759241000,2.04764
1515766441000,2.08619
1515773641000,2.04476
1515780867000,1.98954
1515788041000,1.99614
1515795241000,1.99773
1515802441000,2.0693
1515809641000,2.11532
1515816841000,2.09087
1515824040000,2.06606
1515831241000,2.08916
1515838441000,2.0751
1515845641000,2.07893
1515852841000,2.03465
1515860041000,2.00854
1515867241000,2.01803
1515874441000,1.9999
1515881640000,2.0086
1515888841000,1.99851
1515896041000,1.97922
1515903241000,1.97544
1515910440000,1.93922
1515917641000,1.92897
1515924840000,1.90477
1515932041000,1.85525
1515939241000,1.87991
1515946441000,1.81208
1515953656000,1.86759
1515960855000,1.84152
1515968040000,1.82805
1515975241000,1.85714
1515982441000,1.84692
1515989641000,1.86432
1515996841000,1.89578
1516004040000,1.86421
1516011241000,1.83606
1516018441000,1.81435
1516025641000,1.82764
1516032840000,1.83576
1516040055000,1.82678
1516047241000,1.81141
1516054441000,1.771
1516061640000,1.65855
1516068841000,1.60367
1516076041000,1.62371
1516083241000,1.60318
1516090441000,1.42923
1516097641000,1.31511
1516104841000,1.4864
1516112041000,1.3649
1516119241000,1.39896
1516126441000,1.22834
1516133641000,1.27316
1516140841000,1.00883
1516148041000,1.23426
1516155241000,1.20225
1516162441000,1.07309
1516169641000,1.1835
1516176841000,1.17032
1516184041000,1.05103
1516191241000,1.05705
1516198441000,1.00642
1516205641000,0.970108
1516212841000,1.01128
1516220041000,1.09998
1516227241000,1.37673
1516234440000,1.27645
1516241641000,1.48019
1516248841000,1.46988
1516256041000,1.44187
1516263241000,1.37156
1516270441000,1.44589
1516277641000,1.55773
1516284841000,1.55709
1516292041000,1.69237
1516299241000,1.60769
1516306440000,1.65446
1516313641000,1.5806
1516320841000,1.61273
1516328041000,1.62662
1516335241000,1.56721
1516342441000,1.60704
1516349641000,1.63353
1516356841000,1.66062
1516364041000,1.68479
1516371241000,1.65678
1516378441000,1.61575
1516385641000,1.53402
1516392841000,1.5305
1516400041000,1.53456
1516407241000,1.57083
1516414441000,1.52758
1516421641000,1.53018
1516428841000,1.60095
1516436041000,1.58043
1516443269000,1.56405
1516450441000,1.54873
1516457641000,1.55501
1516464841000,1.59
1516472041000,1.60354
1516479241000,1.58001
1516486441000,1.59549
1516493641000,1.57052
1516500841000,1.55205
1516508041000,1.51234
1516515241000,1.46312
1516522441000,1.40961
1516529641000,1.40876
1516536841000,1.4986
1516544041000,1.46655
1516551241000,1.37143
1516558441000,1.3759
1516565641000,1.37745
1516572841000,1.37964
1516580041000,1.42036
1516587241000,1.38416
1516594470000,1.41107
1516601641000,1.38323
1516608841000,1.42008
1516616041000,1.40089
1516623241000,1.35402
1516630441000,1.24478
1516637641000,1.19789
1516644841000,1.21547
1516652041000,1.23395
1516659241000,1.21701
1516666441000,1.36484
1516673641000,1.31232
1516680841000,1.33512
1516688041000,1.28152
1516695241000,1.25887
1516702441000,1.28018
1516709641000,1.23495
1516716841000,1.27454
1516724041000,1.38804
1516731241000,1.41114
1516738441000,1.33529
1516745642000,1.40754
1516752841000,1.33896
1516760041000,1.3199
1516767241000,1.32692
1516774441000,1.33764
1516781641000,1.37302
1516788841000,1.38206
1516796041000,1.38499
1516803241000,1.3811
1516810441000,1.33465
1516817641000,1.35999
1516824841000,1.36024
1516832041000,1.35027
1516839241000,1.35819
1516846441000,1.35858
1516853641000,1.36623
1516860841000,1.37537
1516868041000,1.36471
