257.216,261.73,249.064,250.25,253.95,257.147,254.806,253.421,256.775,256.341,247.077
261.73,249.064,250.25,253.95,257.147,254.806,253.421,256.775,256.341,251.976,246.354
249.064,250.25,253.95,257.147,254.806,253.421,256.775,256.341,251.976,253.884,243.637
250.25,253.95,257.147,254.806,253.421,256.775,256.341,251.976,253.884,250.521,245.697
253.95,257.147,254.806,253.421,256.775,256.341,251.976,253.884,250.521,250.712,238.996
257.147,254.806,253.421,256.775,256.341,251.976,253.884,250.521,250.712,242.59,240.777
254.806,253.421,256.775,256.341,251.976,253.884,250.521,250.712,242.59,254.053,242.564
253.421,256.775,256.341,251.976,253.884,250.521,250.712,242.59,254.053,256.247,239.967
256.775,256.341,251.976,253.884,250.521,250.712,242.59,254.053,256.247,252.4,251.054
256.341,251.976,253.884,250.521,250.712,242.59,254.053,256.247,252.4,248.913,250.051
251.976,253.884,250.521,250.712,242.59,254.053,256.247,252.4,248.913,247.077,246.379
253.884,250.521,250.712,242.59,254.053,256.247,252.4,248.913,247.077,246.354,247.572
250.521,250.712,242.59,254.053,256.247,252.4,248.913,247.077,246.354,243.637,253.91
250.712,242.59,254.053,256.247,252.4,248.913,247.077,246.354,243.637,245.697,247.702
242.59,254.053,256.247,252.4,248.913,247.077,246.354,243.637,245.697,238.996,230.372
254.053,256.247,252.4,248.913,247.077,246.354,243.637,245.697,238.996,240.777,230.138
256.247,252.4,248.913,247.077,246.354,243.637,245.697,238.996,240.777,242.564,237.389
252.4,248.913,247.077,246.354,243.637,245.697,238.996,240.777,242.564,239.967,234.663
248.913,247.077,246.354,243.637,245.697,238.996,240.777,242.564,239.967,251.054,236.519
247.077,246.354,243.637,245.697,238.996,240.777,242.564,239.967,251.054,250.051,237.506
246.354,243.637,245.697,238.996,240.777,242.564,239.967,251.054,250.051,246.379,240.56
243.637,245.697,238.996,240.777,242.564,239.967,251.054,250.051,246.379,247.572,236.065
245.697,238.996,240.777,242.564,239.967,251.054,250.051,246.379,247.572,253.91,232.455
238.996,240.777,242.564,239.967,251.054,250.051,246.379,247.572,253.91,247.702,232.248
240.777,242.564,239.967,251.054,250.051,246.379,247.572,253.91,247.702,230.372,226.908
242.564,239.967,251.054,250.051,246.379,247.572,253.91,247.702,230.372,230.138,231.769
239.967,251.054,250.051,246.379,247.572,253.91,247.702,230.372,230.138,237.389,235.914
251.054,250.051,246.379,247.572,253.91,247.702,230.372,230.138,237.389,234.663,235.313
250.051,246.379,247.572,253.91,247.702,230.372,230.138,237.389,234.663,236.519,233.576
246.379,247.572,253.91,247.702,230.372,230.138,237.389,234.663,236.519,237.506,235.022
247.572,253.91,247.702,230.372,230.138,237.389,234.663,236.519,237.506,240.56,239.975
253.91,247.702,230.372,230.138,237.389,234.663,236.519,237.506,240.56,236.065,240.703
247.702,230.372,230.138,237.389,234.663,236.519,237.506,240.56,236.065,232.455,236.605
230.372,230.138,237.389,234.663,236.519,237.506,240.56,236.065,232.455,232.248,232.71
230.138,237.389,234.663,236.519,237.506,240.56,236.065,232.455,232.248,226.908,236.1
237.389,234.663,236.519,237.506,240.56,236.065,232.455,232.248,226.908,231.769,235.08
234.663,236.519,237.506,240.56,236.065,232.455,232.248,226.908,231.769,235.914,238.073
236.519,237.506,240.56,236.065,232.455,232.248,226.908,231.769,235.914,235.313,240.542
237.506,240.56,236.065,232.455,232.248,226.908,231.769,235.914,235.313,233.576,240.018
240.56,236.065,232.455,232.248,226.908,231.769,235.914,235.313,233.576,235.022,241.152
236.065,232.455,232.248,226.908,231.769,235.914,235.313,233.576,235.022,239.975,245.32
232.455,232.248,226.908,231.769,235.914,235.313,233.576,235.022,239.975,240.703,245.406
232.248,226.908,231.769,235.914,235.313,233.576,235.022,239.975,240.703,236.605,246.668
226.908,231.769,235.914,235.313,233.576,235.022,239.975,240.703,236.605,232.71,250.924
231.769,235.914,235.313,233.576,235.022,239.975,240.703,236.605,232.71,236.1,247.965
235.914,235.313,233.576,235.022,239.975,240.703,236.605,232.71,236.1,235.08,250.131
235.313,233.576,235.022,239.975,240.703,236.605,232.71,236.1,235.08,238.073,249.918
233.576,235.022,239.975,240.703,236.605,232.71,236.1,235.08,238.073,240.542,251.347
235.022,239.975,240.703,236.605,232.71,236.1,235.08,238.073,240.542,240.018,261.402
239.975,240.703,236.605,232.71,236.1,235.08,238.073,240.542,240.018,241.152,263.812
240.703,236.605,232.71,236.1,235.08,238.073,240.542,240.018,241.152,245.32,260.9
236.605,232.71,236.1,235.08,238.073,240.542,240.018,241.152,245.32,245.406,249.191
232.71,236.1,235.08,238.073,240.542,240.018,241.152,245.32,245.406,246.668,248.4
236.1,235.08,238.073,240.542,240.018,241.152,245.32,245.406,246.668,250.924,241.822
235.08,238.073,240.542,240.018,241.152,245.32,245.406,246.668,250.924,247.965,239.328
238.073,240.542,240.018,241.152,245.32,245.406,246.668,250.924,247.965,250.131,242.012
240.542,240.018,241.152,245.32,245.406,246.668,250.924,247.965,250.131,249.918,236.267
240.018,241.152,245.32,245.406,246.668,250.924,247.965,250.131,249.918,251.347,243.337
241.152,245.32,245.406,246.668,250.924,247.965,250.131,249.918,251.347,261.402,239.56
245.32,245.406,246.668,250.924,247.965,250.131,249.918,251.347,261.402,263.812,238.91
245.406,246.668,250.924,247.965,250.131,249.918,251.347,261.402,263.812,260.9,238.39
246.668,250.924,247.965,250.131,249.918,251.347,261.402,263.812,260.9,249.191,239.321
250.924,247.965,250.131,249.918,251.347,261.402,263.812,260.9,249.191,248.4,239.122
247.965,250.131,249.918,251.347,261.402,263.812,260.9,249.191,248.4,241.822,239.395
250.131,249.918,251.347,261.402,263.812,260.9,249.191,248.4,241.822,239.328,238.114
249.918,251.347,261.402,263.812,260.9,249.191,248.4,241.822,239.328,242.012,238.245
251.347,261.402,263.812,260.9,249.191,248.4,241.822,239.328,242.012,236.267,237.166
261.402,263.812,260.9,249.191,248.4,241.822,239.328,242.012,236.267,243.337,245.004
263.812,260.9,249.191,248.4,241.822,239.328,242.012,236.267,243.337,239.56,240.713
260.9,249.191,248.4,241.822,239.328,242.012,236.267,243.337,239.56,238.91,238.695
249.191,248.4,241.822,239.328,242.012,236.267,243.337,239.56,238.91,238.39,238.597
248.4,241.822,239.328,242.012,236.267,243.337,239.56,238.91,238.39,239.321,237.255
241.822,239.328,242.012,236.267,243.337,239.56,238.91,238.39,239.321,239.122,231.857
239.328,242.012,236.267,243.337,239.56,238.91,238.39,239.321,239.122,239.395,225.128
242.012,236.267,243.337,239.56,238.91,238.39,239.321,239.122,239.395,238.114,222.128
236.267,243.337,239.56,238.91,238.39,239.321,239.122,239.395,238.114,238.245,225.228
243.337,239.56,238.91,238.39,239.321,239.122,239.395,238.114,238.245,237.166,208.184
239.56,238.91,238.39,239.321,239.122,239.395,238.114,238.245,237.166,245.004,194.246
238.91,238.39,239.321,239.122,239.395,238.114,238.245,237.166,245.004,240.713,208.82
238.39,239.321,239.122,239.395,238.114,238.245,237.166,245.004,240.713,238.695,198.47
239.321,239.122,239.395,238.114,238.245,237.166,245.004,240.713,238.695,238.597,206.38
239.122,239.395,238.114,238.245,237.166,245.004,240.713,238.695,238.597,237.255,188.986
239.395,238.114,238.245,237.166,245.004,240.713,238.695,238.597,237.255,231.857,197.169
238.114,238.245,237.166,245.004,240.713,238.695,238.597,237.255,231.857,225.128,165.173
238.245,237.166,245.004,240.713,238.695,238.597,237.255,231.857,225.128,222.128,195.466
237.166,245.004,240.713,238.695,238.597,237.255,231.857,225.128,222.128,225.228,189.171
245.004,240.713,238.695,238.597,237.255,231.857,225.128,222.128,225.228,208.184,176.602
240.713,238.695,238.597,237.255,231.857,225.128,222.128,225.228,208.184,194.246,181.539
238.695,238.597,237.255,231.857,225.128,222.128,225.228,208.184,194.246,208.82,179.785
238.597,237.255,231.857,225.128,222.128,225.228,208.184,194.246,208.82,198.47,167.826
237.255,231.857,225.128,222.128,225.228,208.184,194.246,208.82,198.47,206.38,164.703
231.857,225.128,222.128,225.228,208.184,194.246,208.82,198.47,206.38,188.986,156.931
225.128,222.128,225.228,208.184,194.246,208.82,198.47,206.38,188.986,197.169,153.949
222.128,225.228,208.184,194.246,208.82,198.47,206.38,188.986,197.169,165.173,161.123
225.228,208.184,194.246,208.82,198.47,206.38,188.986,197.169,165.173,195.466,171.007
208.184,194.246,208.82,198.47,206.38,188.986,197.169,165.173,195.466,189.171,196.556
194.246,208.82,198.47,206.38,188.986,197.169,165.173,195.466,189.171,176.602,184.251
208.82,198.47,206.38,188.986,197.169,165.173,195.466,189.171,176.602,181.539,192.75
198.47,206.38,188.986,197.169,165.173,195.466,189.171,176.602,181.539,179.785,193.113
206.38,188.986,197.169,165.173,195.466,189.171,176.602,181.539,179.785,167.826,186.233
188.986,197.169,165.173,195.466,189.171,176.602,181.539,179.785,167.826,164.703,179.498
197.169,165.173,195.466,189.171,176.602,181.539,179.785,167.826,164.703,156.931,188.107
165.173,195.466,189.171,176.602,181.539,179.785,167.826,164.703,156.931,153.949,196.13
195.466,189.171,176.602,181.539,179.785,167.826,164.703,156.931,153.949,161.123,197.042
189.171,176.602,181.539,179.785,167.826,164.703,156.931,153.949,161.123,171.007,204.228
176.602,181.539,179.785,167.826,164.703,156.931,153.949,161.123,171.007,196.556,197.878
181.539,179.785,167.826,164.703,156.931,153.949,161.123,171.007,196.556,184.251,201.521
179.785,167.826,164.703,156.931,153.949,161.123,171.007,196.556,184.251,192.75,192.044
167.826,164.703,156.931,153.949,161.123,171.007,196.556,184.251,192.75,193.113,193.036
164.703,156.931,153.949,161.123,171.007,196.556,184.251,192.75,193.113,186.233,195.209
156.931,153.949,161.123,171.007,196.556,184.251,192.75,193.113,186.233,179.498,189.499
153.949,161.123,171.007,196.556,184.251,192.75,193.113,186.233,179.498,188.107,191.923
161.123,171.007,196.556,184.251,192.75,193.113,186.233,179.498,188.107,196.13,193.743
171.007,196.556,184.251,192.75,193.113,186.233,179.498,188.107,196.13,197.042,195.37
196.556,184.251,192.75,193.113,186.233,179.498,188.107,196.13,197.042,204.228,200.681
184.251,192.75,193.113,186.233,179.498,188.107,196.13,197.042,204.228,197.878,199.13
192.75,193.113,186.233,179.498,188.107,196.13,197.042,204.228,197.878,201.521,195.779
193.113,186.233,179.498,188.107,196.13,197.042,204.228,197.878,201.521,192.044,191.076
186.233,179.498,188.107,196.13,197.042,204.228,197.878,201.521,192.044,193.036,190.556
179.498,188.107,196.13,197.042,204.228,197.878,201.521,192.044,193.036,195.209,191.333
188.107,196.13,197.042,204.228,197.878,201.521,192.044,193.036,195.209,189.499,195.573
196.13,197.042,204.228,197.878,201.521,192.044,193.036,195.209,189.499,191.923,196.834
197.042,204.228,197.878,201.521,192.044,193.036,195.209,189.499,191.923,193.743,196.779
204.228,197.878,201.521,192.044,193.036,195.209,189.499,191.923,193.743,195.37,206.177
197.878,201.521,192.044,193.036,195.209,189.499,191.923,193.743,195.37,200.681,204.64
201.521,192.044,193.036,195.209,189.499,191.923,193.743,195.37,200.681,199.13,204.466
192.044,193.036,195.209,189.499,191.923,193.743,195.37,200.681,199.13,195.779,201.057
193.036,195.209,189.499,191.923,193.743,195.37,200.681,199.13,195.779,191.076,203.959
195.209,189.499,191.923,193.743,195.37,200.681,199.13,195.779,191.076,190.556,205.369
189.499,191.923,193.743,195.37,200.681,199.13,195.779,191.076,190.556,191.333,211.482
191.923,193.743,195.37,200.681,199.13,195.779,191.076,190.556,191.333,195.573,209.13
193.743,195.37,200.681,199.13,195.779,191.076,190.556,191.333,195.573,196.834,213.311
195.37,200.681,199.13,195.779,191.076,190.556,191.333,195.573,196.834,196.779,210.65
200.681,199.13,195.779,191.076,190.556,191.333,195.573,196.834,196.779,206.177,208.056
199.13,195.779,191.076,190.556,191.333,195.573,196.834,196.779,206.177,204.64,203.074
195.779,191.076,190.556,191.333,195.573,196.834,196.779,206.177,204.64,204.466,198.231
191.076,190.556,191.333,195.573,196.834,196.779,206.177,204.64,204.466,201.057,194.016
190.556,191.333,195.573,196.834,196.779,206.177,204.64,204.466,201.057,203.959,192.59
191.333,195.573,196.834,196.779,206.177,204.64,204.466,201.057,203.959,205.369,199.627
195.573,196.834,196.779,206.177,204.64,204.466,201.057,203.959,205.369,211.482,197.373
196.834,196.779,206.177,204.64,204.466,201.057,203.959,205.369,211.482,209.13,186.228
196.779,206.177,204.64,204.466,201.057,203.959,205.369,211.482,209.13,213.311,189.623
206.177,204.64,204.466,201.057,203.959,205.369,211.482,209.13,213.311,210.65,189.477
204.64,204.466,201.057,203.959,205.369,211.482,209.13,213.311,210.65,208.056,188.885
204.466,201.057,203.959,205.369,211.482,209.13,213.311,210.65,208.056,203.074,193.132
201.057,203.959,205.369,211.482,209.13,213.311,210.65,208.056,203.074,198.231,189.483
203.959,205.369,211.482,209.13,213.311,210.65,208.056,203.074,198.231,194.016,193.828
205.369,211.482,209.13,213.311,210.65,208.056,203.074,198.231,194.016,192.59,190.798
211.482,209.13,213.311,210.65,208.056,203.074,198.231,194.016,192.59,199.627,194.885
209.13,213.311,210.65,208.056,203.074,198.231,194.016,192.59,199.627,197.373,193.881
213.311,210.65,208.056,203.074,198.231,194.016,192.59,199.627,197.373,186.228,188.412
210.65,208.056,203.074,198.231,194.016,192.59,199.627,197.373,186.228,189.623,178.309
208.056,203.074,198.231,194.016,192.59,199.627,197.373,186.228,189.623,189.477,174.277
203.074,198.231,194.016,192.59,199.627,197.373,186.228,189.623,189.477,188.885,175.378
198.231,194.016,192.59,199.627,197.373,186.228,189.623,189.477,188.885,193.132,176.293
194.016,192.59,199.627,197.373,186.228,189.623,189.477,188.885,193.132,189.483,173.602
192.59,199.627,197.373,186.228,189.623,189.477,188.885,193.132,189.483,193.828,181.085
199.627,197.373,186.228,189.623,189.477,188.885,193.132,189.483,193.828,190.798,176.681
197.373,186.228,189.623,189.477,188.885,193.132,189.483,193.828,190.798,194.885,179.059
186.228,189.623,189.477,188.885,193.132,189.483,193.828,190.798,194.885,193.881,172.581
189.623,189.477,188.885,193.132,189.483,193.828,190.798,194.885,193.881,188.412,171.651
189.477,188.885,193.132,189.483,193.828,190.798,194.885,193.881,188.412,178.309,173.774
188.885,193.132,189.483,193.828,190.798,194.885,193.881,188.412,178.309,174.277,169.248
193.132,189.483,193.828,190.798,194.885,193.881,188.412,178.309,174.277,175.378,171.122
189.483,193.828,190.798,194.885,193.881,188.412,178.309,174.277,175.378,176.293,180.259
193.828,190.798,194.885,193.881,188.412,178.309,174.277,175.378,176.293,173.602,185.085
190.798,194.885,193.881,188.412,178.309,174.277,175.378,176.293,173.602,181.085,178.944
194.885,193.881,188.412,178.309,174.277,175.378,176.293,173.602,181.085,176.681,181.474
193.881,188.412,178.309,174.277,175.378,176.293,173.602,181.085,176.681,179.059,178.654
188.412,178.309,174.277,175.378,176.293,173.602,181.085,176.681,179.059,172.581,174.621
178.309,174.277,175.378,176.293,173.602,181.085,176.681,179.059,172.581,171.651,175.34
174.277,175.378,176.293,173.602,181.085,176.681,179.059,172.581,171.651,173.774,175.362
175.378,176.293,173.602,181.085,176.681,179.059,172.581,171.651,173.774,169.248,179.624
176.293,173.602,181.085,176.681,179.059,172.581,171.651,173.774,169.248,171.122,183.24
173.602,181.085,176.681,179.059,172.581,171.651,173.774,169.248,171.122,180.259,180.4
181.085,176.681,179.059,172.581,171.651,173.774,169.248,171.122,180.259,185.085,182.919
176.681,179.059,172.581,171.651,173.774,169.248,171.122,180.259,185.085,178.944,178.978
179.059,172.581,171.651,173.774,169.248,171.122,180.259,185.085,178.944,181.474,179.729
172.581,171.651,173.774,169.248,171.122,180.259,185.085,178.944,181.474,178.654,180.814
171.651,173.774,169.248,171.122,180.259,185.085,178.944,181.474,178.654,174.621,181.198
173.774,169.248,171.122,180.259,185.085,178.944,181.474,178.654,174.621,175.34,181.043
169.248,171.122,180.259,185.085,178.944,181.474,178.654,174.621,175.34,175.362,181.339
171.122,180.259,185.085,178.944,181.474,178.654,174.621,175.34,175.362,179.624,184.42
180.259,185.085,178.944,181.474,178.654,174.621,175.34,175.362,179.624,183.24,184.429
185.085,178.944,181.474,178.654,174.621,175.34,175.362,179.624,183.24,180.4,182.503
178.944,181.474,178.654,174.621,175.34,175.362,179.624,183.24,180.4,182.919,181.793
181.474,178.654,174.621,175.34,175.362,179.624,183.24,180.4,182.919,178.978,179.484
178.654,174.621,175.34,175.362,179.624,183.24,180.4,182.919,178.978,179.729,180.557
174.621,175.34,175.362,179.624,183.24,180.4,182.919,178.978,179.729,180.814,177.327
175.34,175.362,179.624,183.24,180.4,182.919,178.978,179.729,180.814,181.198,181.115
175.362,179.624,183.24,180.4,182.919,178.978,179.729,180.814,181.198,181.043,181.146
179.624,183.24,180.4,182.919,178.978,179.729,180.814,181.198,181.043,181.339,180.791
183.24,180.4,182.919,178.978,179.729,180.814,181.198,181.043,181.339,184.42,179.563
180.4,182.919,178.978,179.729,180.814,181.198,181.043,181.339,184.42,184.429,182.037
182.919,178.978,179.729,180.814,181.198,181.043,181.339,184.42,184.429,182.503,182.302
178.978,179.729,180.814,181.198,181.043,181.339,184.42,184.429,182.503,181.793,179.786
179.729,180.814,181.198,181.043,181.339,184.42,184.429,182.503,181.793,179.484,173.673
180.814,181.198,181.043,181.339,184.42,184.429,182.503,181.793,179.484,180.557,169.902
181.198,181.043,181.339,184.42,184.429,182.503,181.793,179.484,180.557,177.327,169.054
181.043,181.339,184.42,184.429,182.503,181.793,179.484,180.557,177.327,181.115,172.488
181.339,184.42,184.429,182.503,181.793,179.484,180.557,177.327,181.115,181.146,179.551
184.42,184.429,182.503,181.793,179.484,180.557,177.327,181.115,181.146,180.791,177.172
184.429,182.503,181.793,179.484,180.557,177.327,181.115,181.146,180.791,179.563,174.786
182.503,181.793,179.484,180.557,177.327,181.115,181.146,180.791,179.563,182.037,174.428
181.793,179.484,180.557,177.327,181.115,181.146,180.791,179.563,182.037,182.302,177.317
179.484,180.557,177.327,181.115,181.146,180.791,179.563,182.037,182.302,179.786,174.941
180.557,177.327,181.115,181.146,180.791,179.563,182.037,182.302,179.786,173.673,176.404
177.327,181.115,181.146,180.791,179.563,182.037,182.302,179.786,173.673,169.902,181.212
181.115,181.146,180.791,179.563,182.037,182.302,179.786,173.673,169.902,169.054,180.742
181.146,180.791,179.563,182.037,182.302,179.786,173.673,169.902,169.054,172.488,181.143
180.791,179.563,182.037,182.302,179.786,173.673,169.902,169.054,172.488,179.551,176.24
179.563,182.037,182.302,179.786,173.673,169.902,169.054,172.488,179.551,177.172,176.641
182.037,182.302,179.786,173.673,169.902,169.054,172.488,179.551,177.172,174.786,181.092
182.302,179.786,173.673,169.902,169.054,172.488,179.551,177.172,174.786,174.428,180.801
179.786,173.673,169.902,169.054,172.488,179.551,177.172,174.786,174.428,177.317,183.072
173.673,169.902,169.054,172.488,179.551,177.172,174.786,174.428,177.317,174.941,182.417
169.902,169.054,172.488,179.551,177.172,174.786,174.428,177.317,174.941,176.404,181.637
169.054,172.488,179.551,177.172,174.786,174.428,177.317,174.941,176.404,181.212,182.03
172.488,179.551,177.172,174.786,174.428,177.317,174.941,176.404,181.212,180.742,183.137
179.551,177.172,174.786,174.428,177.317,174.941,176.404,181.212,180.742,181.143,185.96
177.172,174.786,174.428,177.317,174.941,176.404,181.212,180.742,181.143,176.24,186.93
174.786,174.428,177.317,174.941,176.404,181.212,180.742,181.143,176.24,176.641,187.046
174.428,177.317,174.941,176.404,181.212,180.742,181.143,176.24,176.641,181.092,190.287
177.317,174.941,176.404,181.212,180.742,181.143,176.24,176.641,181.092,180.801,187.779
174.941,176.404,181.212,180.742,181.143,176.24,176.641,181.092,180.801,183.072,188.057
176.404,181.212,180.742,181.143,176.24,176.641,181.092,180.801,183.072,182.417,188.92
181.212,180.742,181.143,176.24,176.641,181.092,180.801,183.072,182.417,181.637,190.455
180.742,181.143,176.24,176.641,181.092,180.801,183.072,182.417,181.637,182.03,194.003
181.143,176.24,176.641,181.092,180.801,183.072,182.417,181.637,182.03,183.137,193.264
176.24,176.641,181.092,180.801,183.072,182.417,181.637,182.03,183.137,185.96,184.644
176.641,181.092,180.801,183.072,182.417,181.637,182.03,183.137,185.96,186.93,186.252
181.092,180.801,183.072,182.417,181.637,182.03,183.137,185.96,186.93,187.046,185.932
180.801,183.072,182.417,181.637,182.03,183.137,185.96,186.93,187.046,190.287,180.746
183.072,182.417,181.637,182.03,183.137,185.96,186.93,187.046,190.287,187.779,182.491
182.417,181.637,182.03,183.137,185.96,186.93,187.046,190.287,187.779,188.057,180.159
181.637,182.03,183.137,185.96,186.93,187.046,190.287,187.779,188.057,188.92,182.777
182.03,183.137,185.96,186.93,187.046,190.287,187.779,188.057,188.92,190.455,182.911
183.137,185.96,186.93,187.046,190.287,187.779,188.057,188.92,190.455,194.003,181.635
185.96,186.93,187.046,190.287,187.779,188.057,188.92,190.455,194.003,193.264,180.691
186.93,187.046,190.287,187.779,188.057,188.92,190.455,194.003,193.264,184.644,181.587
187.046,190.287,187.779,188.057,188.92,190.455,194.003,193.264,184.644,186.252,181.062
190.287,187.779,188.057,188.92,190.455,194.003,193.264,184.644,186.252,185.932,178.545
187.779,188.057,188.92,190.455,194.003,193.264,184.644,186.252,185.932,180.746,178.754
188.057,188.92,190.455,194.003,193.264,184.644,186.252,185.932,180.746,182.491,177.935
188.92,190.455,194.003,193.264,184.644,186.252,185.932,180.746,182.491,180.159,178.328
190.455,194.003,193.264,184.644,186.252,185.932,180.746,182.491,180.159,182.777,175.444
194.003,193.264,184.644,186.252,185.932,180.746,182.491,180.159,182.777,182.911,177.998
193.264,184.644,186.252,185.932,180.746,182.491,180.159,182.777,182.911,181.635,173.01
184.644,186.252,185.932,180.746,182.491,180.159,182.777,182.911,181.635,180.691,170.707
186.252,185.932,180.746,182.491,180.159,182.777,182.911,181.635,180.691,181.587,166.43
185.932,180.746,182.491,180.159,182.777,182.911,181.635,180.691,181.587,181.062,168.68
180.746,182.491,180.159,182.777,182.911,181.635,180.691,181.587,181.062,178.545,169.036
182.491,180.159,182.777,182.911,181.635,180.691,181.587,181.062,178.545,178.754,165.579
180.159,182.777,182.911,181.635,180.691,181.587,181.062,178.545,178.754,177.935,161.736
182.777,182.911,181.635,180.691,181.587,181.062,178.545,178.754,177.935,178.328,161.388
182.911,181.635,180.691,181.587,181.062,178.545,178.754,177.935,178.328,175.444,162.079
181.635,180.691,181.587,181.062,178.545,178.754,177.935,178.328,175.444,177.998,166.093
180.691,181.587,181.062,178.545,178.754,177.935,178.328,175.444,177.998,173.01,164.455
