1513749570000,5.54241
1513756777000,5.56853
1513763975000,5.65635
1513771178000,5.51065
1513778379000,5.40658
1513785580000,5.19271
1513792773000,5.24921
1513799973000,5.23363
1513807184000,5.07959
1513814369000,5.17621
1513821567000,5.28975
1513828768000,5.41214
1513835971000,5.42708
1513843180000,5.6857
1513850381000,5.44573
1513857580000,5.38256
1513864783000,5.28094
1513871999000,4.8342
1513879174000,4.94273
1513886372000,4.95835
1513893575000,5.19895
1513900767000,5.18001
1513907969000,4.90303
1513915168000,4.35051
1513922368000,4.58586
1513929580000,4.13304
1513936778000,4.55648
1513943977000,4.3193
1513951182000,3.99208
1513958391000,4.14267
1513965574000,3.95243
1513972787000,4.0871
1513979971000,4.5423
1513987170000,4.33615
1513994366000,4.4452
1514001565000,4.54182
1514008767000,4.37896
1514015980000,4.62026
1514023181000,4.70291
1514030385000,4.90199
1514037586000,4.9235
1514044804000,4.90002
1514052062000,4.88442
1514059216000,4.8671
1514066381000,4.98247
1514073578000,4.83926
1514080769000,4.37781
1514087967000,4.41748
1514095169000,4.45278
1514102377000,4.53997
1514109587000,4.62987
1514116786000,4.55979
1514123983000,5.19231
1514131186000,4.92487
1514138377000,4.9518
1514145574000,4.85259
1514152771000,5.06771
1514159953000,5.28568
1514167153000,5.33918
1514174353000,5.37375
1514181553000,5.41934
1514188752000,5.8623
1514195953000,5.85784
1514203153000,6.07501
1514210352000,6.26573
1514217553000,6.48574
1514224753000,6.79768
1514231954000,6.52742
1514239153000,6.29703
1514246352000,6.56001
1514253552000,6.53229
1514260752000,7.38487
1514267953000,7.37597
1514275153000,7.38563
1514282352000,7.57876
1514289553000,7.5657
1514296753000,7.51308
1514303952000,8.01999
1514311153000,8.6021
1514318352000,9.47108
1514325552000,9.55306
1514332752000,9.02942
1514339952000,9.30384
1514347152000,9.96497
1514354352000,10.8067
1514361553000,10.47
1514368752000,10.2093
1514375952000,10.3285
1514383153000,10.2561
1514390353000,9.61498
1514397552000,9.22421
1514404752000,8.48659
1514411952000,9.02435
1514419153000,10.107
1514426352000,9.75364
1514433553000,8.90228
1514440751000,8.36371
1514447952000,8.52054
1514455152000,8.63959
1514462353000,8.31053
1514469553000,8.30294
1514476753000,8.57616
1514483953000,8.4556
1514491152000,8.83187
1514498352000,8.75541
1514505552000,9.32141
1514512752000,9.15825
1514519952000,9.36128
1514527152000,9.37888
1514534353000,9.12865
1514541552000,8.80461
1514548752000,8.64843
1514555953000,8.76807
1514563153000,8.9037
1514570352000,9.05985
1514577552000,8.89737
1514584752000,8.63083
1514591952000,8.8076
1514599152000,8.35419
1514606352000,8.25794
1514613553000,8.17364
1514620752000,8.26732
1514627952000,8.00927
1514635152000,7.9869
1514642353000,7.59228
1514649553000,7.51627
