1513749542000,332.145
1513756742000,329.638
1513763941000,327.23
1513771142000,332.829
1513778342000,332.176
1513785542000,318.49
1513792742000,325.553
1513799941000,326.289
1513807142000,313.979
1513814341000,314.621
1513821542000,319.215
1513828742000,325.199
1513835941000,332.119
1513843142000,335.954
1513850341000,330.644
1513857542000,327.76
1513864741000,321.326
1513871942000,300.795
1513879141000,301.676
1513886341000,306.104
1513893541000,314.306
1513900742000,317.462
1513907942000,290.351
1513915142000,270.705
1513922341000,275.651
1513929542000,240.266
1513936742000,259.915
1513943942000,254.585
1513951142000,220.222
1513958342000,251.104
1513965542000,244.617
1513972742000,254.678
1513979942000,277.946
1513987142000,264.932
1513994342000,271.039
1514001541000,289.647
1514008742000,272.326
1514015942000,279.87
1514023141000,283.056
1514030342000,297.556
1514037542000,296.424
1514044742000,297.715
1514051943000,300.316
1514059142000,300.553
1514066342000,303.182
1514073542000,288.266
1514080741000,281.052
1514087942000,278.571
1514095141000,277.09
1514102341000,278.155
1514109542000,271.984
1514116742000,258.667
1514123942000,265.758
1514131142000,264.179
1514138341000,263.278
1514145542000,258.213
1514152742000,264.724
1514159941000,275.98
1514167141000,278.479
1514174341000,272.279
1514181542000,279.158
1514188741000,281.617
1514195942000,279.487
1514203141000,283.357
1514210341000,279.366
1514217542000,274.462
1514224741000,274.094
1514231942000,275.633
1514239141000,273.363
1514246341000,273.39
1514253542000,272.73
1514260741000,282.552
1514267941000,284.762
1514275141000,284.631
1514282341000,284.185
1514289541000,280.772
1514296741000,281.136
1514303941000,282.116
1514311141000,287.011
1514318341000,288.103
1514325541000,286.652
1514332741000,286.504
1514339941000,286.727
1514347141000,285.647
1514354341000,289.568
1514361541000,287.755
1514368741000,284.799
1514375941000,282.778
1514383141000,283.277
1514390341000,274.726
1514397541000,272.091
1514404741000,269.083
1514411941000,269.102
1514419141000,272.174
1514426341000,270.112
1514433541000,254.843
1514440741000,248.902
1514447941000,254.834
1514455141000,258.06
1514462341000,248.904
1514469541000,253.055
1514476741000,251.707
1514483941000,243.85
1514491141000,239.534
1514498341000,240.273
1514505541000,249.93
1514512741000,246.437
1514519941000,255.172
1514527141000,254.654
1514534341000,249.27
1514541541000,243.282
1514548741000,241.889
1514555941000,241.085
1514563141000,250.702
